,Date,County,inventory_price_increased,inventory_price_decreased,median_days_on_market,demand_score,ldp_unique_viewers_per_property_vs_us
1898,2019-04,Trinity County,0.0,40.0,153.0,,
1899,2019-04,Solano County,60.0,252.0,29.0,70.83069118579581,1.3329
1900,2019-04,Colusa County,0.0,20.0,102.0,,
1901,2019-04,Del Norte County,4.0,12.0,104.0,,
1902,2019-04,Imperial County,0.0,56.0,42.0,54.85098287888396,1.0696
1903,2019-04,Los Angeles County,380.0,3816.0,43.0,31.19847812301839,0.7741
1904,2019-04,Yuba County,16.0,104.0,59.0,93.3417882054534,2.0414
1905,2019-04,Mendocino County,4.0,72.0,110.0,30.31071655041217,0.7643
1906,2019-04,Shasta County,8.0,172.0,49.0,32.21306277742549,0.7817
1907,2019-04,Riverside County,232.0,2856.0,53.0,10.843373493975903,0.5271
1908,2019-04,San Francisco County,20.0,80.0,29.0,79.7717184527584,1.5144
1909,2019-04,Orange County,196.0,2452.0,44.0,16.29676601141408,0.5938
1910,2019-04,Tehama County,4.0,84.0,56.0,67.15282181357007,1.2632
1911,2019-04,Placer County,32.0,432.0,38.0,79.83512999365885,1.5158
1912,2019-04,Humboldt County,0.0,80.0,71.0,55.67533291058973,1.0769
1913,2019-04,Fresno County,52.0,612.0,39.0,41.09067850348763,0.8881
1914,2019-03,Mono County,0.0,32.0,90.0,,
1915,2019-03,Plumas County,0.0,36.0,188.0,,
1916,2019-03,Riverside County,380.0,3456.0,55.0,8.877615726062144,0.5041
1917,2019-03,Ventura County,60.0,676.0,44.0,55.67533291058973,1.0723
1918,2019-03,Mariposa County,12.0,24.0,122.0,,
1919,2019-03,Sacramento County,276.0,1092.0,38.0,68.16740646797717,1.2765
1920,2019-03,San Luis Obispo County,44.0,368.0,65.0,59.036144578313255,1.1251
1921,2019-03,Sutter County,12.0,84.0,46.0,99.36588459099556,3.0688
1922,2019-03,Madera County,36.0,152.0,70.0,40.393151553582754,0.8861
1923,2019-03,Tuolumne County,8.0,100.0,101.0,58.5288522511097,1.1179
1924,2019-03,Monterey County,28.0,208.0,62.0,74.25491439441979,1.3886
1925,2019-03,Siskiyou County,0.0,56.0,135.0,38.807863031071655,0.8707
1926,2019-03,Stanislaus County,80.0,324.0,42.0,59.797083069118585,1.1337
1927,2019-03,Lassen County,0.0,8.0,121.0,,
1928,2019-03,Shasta County,4.0,160.0,70.0,29.042485732403296,0.7467
1929,2019-03,Santa Clara County,256.0,636.0,28.0,40.77362079898542,0.8892
1930,2019-03,Inyo County,0.0,4.0,92.0,,
1931,2019-03,Imperial County,0.0,76.0,53.0,52.82181357006975,1.0376
1932,2019-03,Fresno County,48.0,556.0,45.0,41.09067850348763,0.8928
1933,2019-03,San Benito County,16.0,52.0,53.0,81.92771084337349,1.5539
1934,2019-03,Humboldt County,8.0,60.0,88.0,58.6556753329106,1.1197
1935,2019-03,Trinity County,0.0,28.0,169.0,,
1936,2019-03,Nevada County,24.0,196.0,100.0,44.76854787571338,0.9382
1937,2019-03,Kings County,0.0,124.0,44.0,69.56246036778694,1.3021
1938,2019-03,Los Angeles County,796.0,4212.0,45.0,29.61318960050729,0.7514
1939,2019-03,Calaveras County,20.0,148.0,69.0,57.641090678503495,1.0998
1940,2019-03,Santa Cruz County,24.0,172.0,41.0,85.92263792010147,1.6919
1941,2019-03,Santa Barbara County,20.0,328.0,76.0,51.99746353836399,1.0249
1942,2019-03,Tulare County,44.0,384.0,59.0,57.57767913760304,1.0987
1943,2019-03,San Francisco County,108.0,104.0,33.0,78.05960684844642,1.4549
1944,2019-03,Yolo County,16.0,124.0,44.0,88.0152187698161,1.767
1945,2019-03,Tehama County,8.0,88.0,65.0,68.48446417247939,1.2799
1946,2019-03,Glenn County,16.0,12.0,66.0,,
1947,2019-03,Placer County,92.0,476.0,49.0,82.87888395688016,1.5856
1948,2019-03,Sierra County,0.0,8.0,204.0,,
1949,2019-03,Solano County,72.0,260.0,36.0,70.45022194039315,1.3194
1950,2019-03,Contra Costa County,240.0,672.0,30.0,72.28915662650603,1.3473
1951,2019-03,Kern County,120.0,540.0,48.0,37.729866835764106,0.8559
1952,2019-03,Butte County,76.0,184.0,44.0,80.27901077996195,1.5056
1953,2019-03,Marin County,4.0,128.0,28.0,79.39124920735574,1.4904
1954,2019-03,Orange County,340.0,2704.0,46.0,16.233354470513632,0.6028
1955,2019-03,Merced County,68.0,384.0,54.0,25.998731769181997,0.7148
1956,2019-03,Colusa County,4.0,12.0,106.0,,
1957,2019-03,San Joaquin County,116.0,520.0,41.0,63.79201014584655,1.1923
1958,2019-03,Sonoma County,32.0,248.0,48.0,65.31388712745719,1.2196
1959,2019-03,El Dorado County,32.0,288.0,60.0,75.90361445783132,1.4105
1960,2019-03,Alameda County,292.0,568.0,24.0,72.35256816740647,1.3522
1961,2019-03,Mendocino County,12.0,60.0,140.0,26.25237793278377,0.7156
1962,2019-03,Modoc County,0.0,0.0,205.0,,
1963,2019-03,San Mateo County,140.0,192.0,29.0,77.36207989854154,1.4343
1964,2019-03,Del Norte County,0.0,12.0,84.0,,
1965,2019-03,Amador County,0.0,52.0,74.0,83.32276474318327,1.5988
1966,2019-03,Lake County,8.0,144.0,108.0,12.555485098287887,0.553
1967,2019-03,San Diego County,180.0,2224.0,35.0,24.920735573874445,0.702
1968,2019-03,Napa County,0.0,88.0,84.0,67.91376030437539,1.2678
1969,2019-03,Yuba County,20.0,132.0,60.0,93.27837666455297,2.0186
1970,2019-03,Alpine County,0.0,0.0,197.0,,
1971,2019-03,San Bernardino County,396.0,2176.0,59.0,10.145846544071022,0.5252
1972,2019-02,Mariposa County,0.0,20.0,111.0,,
1973,2019-02,San Luis Obispo County,40.0,404.0,68.0,60.30437539632213,1.1316
1974,2019-02,Yuba County,36.0,96.0,61.0,94.03931515535828,2.0413
1975,2019-02,Modoc County,0.0,0.0,188.0,,
1976,2019-02,Humboldt County,4.0,72.0,100.0,62.33354470513633,1.1627
1977,2019-02,Kings County,12.0,96.0,49.0,78.7571337983513,1.4538
1978,2019-02,Santa Cruz County,20.0,180.0,65.0,92.3272035510463,1.9437
1979,2019-02,Colusa County,4.0,16.0,87.0,,
1980,2019-02,Tehama County,8.0,96.0,66.0,72.4159797083069,1.3306
1981,2019-02,San Mateo County,156.0,188.0,25.0,83.00570703868104,1.5737
1982,2019-02,Monterey County,36.0,232.0,80.0,81.61065313887127,1.528
1983,2019-02,Ventura County,88.0,692.0,52.0,58.40202916930881,1.1036
1984,2019-02,Siskiyou County,0.0,44.0,131.0,36.2714013950539,0.8358
1985,2019-02,Madera County,20.0,168.0,81.0,40.963855421686745,0.892
1986,2019-02,Sutter County,16.0,84.0,55.0,99.429296131896,3.0269
1987,2019-02,Merced County,72.0,312.0,62.0,25.68167406467977,0.7121
1988,2019-02,Del Norte County,0.0,12.0,86.0,,
1989,2019-02,San Francisco County,156.0,128.0,24.0,80.08877615726063,1.4802
1990,2019-02,Napa County,0.0,72.0,92.0,74.88902980342422,1.3757
1991,2019-02,Tuolumne County,8.0,80.0,112.0,63.09448319594166,1.1743
1992,2019-02,Stanislaus County,108.0,456.0,48.0,55.61192136968928,1.061
1993,2019-02,Mono County,0.0,36.0,91.0,,
1994,2019-02,Alameda County,372.0,596.0,26.0,79.64489537095751,1.4679
1995,2019-02,Amador County,0.0,52.0,78.0,88.45909955611921,1.7381
1996,2019-02,Solano County,60.0,288.0,34.0,73.11350665821179,1.3397
1997,2019-02,Sonoma County,28.0,248.0,72.0,71.14774889029803,1.3045
1998,2019-02,Inyo County,0.0,8.0,79.0,,
1999,2019-02,Santa Clara County,264.0,612.0,24.0,48.89029803424223,0.9863
2000,2019-02,Glenn County,12.0,24.0,38.0,,
2001,2019-02,Imperial County,0.0,56.0,64.0,55.041217501585294,1.0545
2002,2019-02,Sierra County,0.0,8.0,195.0,,
2003,2019-02,San Benito County,16.0,44.0,53.0,82.75206087507927,1.5633
2004,2019-02,Orange County,372.0,2844.0,41.0,17.94546607482562,0.6256
2005,2019-02,Lake County,8.0,160.0,98.0,15.409004438807864,0.5933
2006,2019-02,Fresno County,48.0,504.0,49.0,40.77362079898542,0.8915
2007,2019-02,Calaveras County,20.0,132.0,100.0,65.82117945466075,1.2097
2008,2019-02,Lassen County,0.0,20.0,122.0,,
2009,2019-02,San Diego County,168.0,2080.0,33.0,25.491439441978443,0.7101
2010,2019-02,Contra Costa County,280.0,656.0,30.0,79.39124920735574,1.4649
2011,2019-02,San Bernardino County,524.0,2412.0,63.0,9.004438807863032,0.5138
2012,2019-02,Shasta County,4.0,160.0,79.0,27.77425491439442,0.7364
2013,2019-02,Butte County,148.0,188.0,32.0,85.79581483830057,1.6462
2014,2019-02,Marin County,4.0,84.0,39.0,90.29803424223208,1.8246
2015,2019-02,Santa Barbara County,20.0,300.0,85.0,54.533925174381736,1.0493
2016,2019-02,Plumas County,0.0,20.0,182.0,,
2017,2019-02,San Joaquin County,176.0,592.0,48.0,64.93341788205453,1.1985
2018,2019-02,Placer County,100.0,508.0,58.0,87.12745719720989,1.6919
2019,2019-02,Sacramento County,360.0,1300.0,39.0,67.3430564362714,1.2264
2020,2019-02,Alpine County,0.0,4.0,233.0,,
2021,2019-02,Mendocino County,8.0,72.0,139.0,28.28154724159797,0.7419
2022,2019-02,Riverside County,524.0,3816.0,54.0,7.989854153455929,0.5018
2023,2019-02,Tulare County,48.0,352.0,69.0,59.22637920101459,1.1188
2024,2019-02,Yolo County,16.0,136.0,50.0,89.85415345592898,1.7914
2025,2019-02,Nevada County,24.0,192.0,105.0,49.27076727964489,0.9902
2026,2019-02,Trinity County,0.0,20.0,170.0,,
2027,2019-02,Los Angeles County,972.0,4500.0,41.0,29.42295497780596,0.7522
2028,2019-02,El Dorado County,40.0,260.0,76.0,82.11794546607483,1.5377
2029,2019-02,Kern County,56.0,556.0,55.0,37.92010145846544,0.854
2030,2019-01,Tuolumne County,8.0,164.0,107.0,62.96766011414078,1.1509
2031,2019-01,Ventura County,60.0,652.0,68.0,57.70450221940393,1.0913
2032,2019-01,Orange County,344.0,2724.0,62.0,19.21369689283449,0.6449
2033,2019-01,Del Norte County,0.0,16.0,98.0,,
2034,2019-01,Amador County,4.0,68.0,79.0,92.07355738744452,1.8661
2035,2019-01,Sacramento County,268.0,1260.0,55.0,61.192136968928345,1.1319
2036,2019-01,El Dorado County,20.0,332.0,82.0,84.65440710209258,1.5704
2037,2019-01,San Luis Obispo County,20.0,392.0,77.0,58.84590995561192,1.1042
2038,2019-01,Butte County,148.0,164.0,31.0,91.31261889663918,1.8383
2039,2019-01,San Joaquin County,144.0,700.0,61.0,59.73367152821814,1.1118
2040,2019-01,Yolo County,24.0,152.0,59.0,89.66391883322765,1.7691
2041,2019-01,Napa County,4.0,84.0,89.0,76.41090678503487,1.3752
2042,2019-01,Yuba County,24.0,120.0,67.0,96.89283449587826,2.2464
2043,2019-01,Humboldt County,0.0,80.0,98.0,71.27457197209893,1.2829
2044,2019-01,Sutter County,20.0,84.0,66.0,99.61953075459732,3.2811
2045,2019-01,Los Angeles County,880.0,4544.0,56.0,30.69118579581484,0.7674
2046,2019-01,Madera County,20.0,160.0,80.0,39.69562460367787,0.8767
2047,2019-01,San Benito County,0.0,44.0,61.0,80.78630310716551,1.4642
2048,2019-01,Sonoma County,12.0,248.0,78.0,67.27964489537096,1.2219
2049,2019-01,Inyo County,0.0,0.0,78.0,,
2050,2019-01,Marin County,8.0,48.0,74.0,93.65884590995562,1.966
2051,2019-01,Alameda County,324.0,596.0,43.0,88.07863031071655,1.6926
2052,2019-01,Santa Clara County,256.0,676.0,52.0,59.5434369055168,1.1102
2053,2019-01,Colusa County,0.0,20.0,90.0,,
2054,2019-01,Trinity County,0.0,16.0,170.0,,
2055,2019-01,San Diego County,136.0,1952.0,46.0,25.237793278376664,0.7057
2056,2019-01,Alpine County,0.0,4.0,223.0,,
2057,2019-01,Kings County,8.0,112.0,66.0,80.84971464806596,1.4661
2058,2019-01,Santa Cruz County,28.0,124.0,81.0,91.12238427393788,1.8303
2059,2019-01,Modoc County,0.0,0.0,157.0,,
2060,2019-01,Riverside County,444.0,3604.0,64.0,9.575142675967026,0.5192
2061,2019-01,Sierra County,0.0,4.0,178.0,,
2062,2019-01,Mariposa County,0.0,20.0,100.0,,
2063,2019-01,Kern County,64.0,560.0,68.0,35.19340519974635,0.8229
2064,2019-01,Shasta County,4.0,156.0,80.0,25.36461636017755,0.7067
2065,2019-01,Tehama County,20.0,96.0,65.0,72.92327203551046,1.3126
2066,2019-01,Lake County,8.0,144.0,89.0,11.667723525681676,0.5534
2067,2019-01,Plumas County,4.0,24.0,177.0,,
2068,2019-01,Imperial County,4.0,52.0,68.0,49.46100190234623,0.9943
2069,2019-01,San Francisco County,96.0,96.0,45.0,93.27837666455297,1.9486
2070,2019-01,Fresno County,24.0,460.0,62.0,42.16867469879519,0.9078
2071,2019-01,Nevada County,16.0,192.0,106.0,52.12428662016488,1.0244
2072,2019-01,San Bernardino County,476.0,2496.0,69.0,9.32149651236525,0.5171
2073,2019-01,Santa Barbara County,24.0,316.0,88.0,50.1585288522511,1.0025
2074,2019-01,Mendocino County,0.0,84.0,135.0,35.003170577045026,0.8218
2075,2019-01,San Mateo County,152.0,196.0,45.0,90.55168040583384,1.8067
2076,2019-01,Merced County,68.0,248.0,70.0,27.901077996195305,0.7314
2077,2019-01,Stanislaus County,88.0,500.0,58.0,50.91946734305643,1.0118
2078,2019-01,Solano County,44.0,244.0,55.0,79.26442612555485,1.4354
2079,2019-01,Monterey County,44.0,220.0,92.0,82.24476854787571,1.5034
2080,2019-01,Contra Costa County,276.0,716.0,51.0,85.9860494610019,1.596
2081,2019-01,Lassen County,0.0,4.0,136.0,,
2082,2019-01,Placer County,76.0,484.0,72.0,87.19086873811034,1.6495
2083,2019-01,Tulare County,48.0,308.0,74.0,52.25110970196576,1.0256
2084,2019-01,Calaveras County,16.0,128.0,95.0,68.86493341788206,1.2464
2085,2019-01,Glenn County,12.0,20.0,40.0,,
2086,2019-01,Mono County,0.0,20.0,101.0,,
2087,2019-01,Siskiyou County,0.0,56.0,122.0,42.92961318960051,0.914
2088,2018-12,Sutter County,28.0,124.0,61.0,99.429296131896,2.9055
2089,2018-12,Fresno County,36.0,336.0,61.0,46.35383639822448,0.9514
2090,2018-12,Plumas County,0.0,28.0,156.0,,
2091,2018-12,Santa Cruz County,24.0,188.0,69.0,84.59099556119214,1.5377
2092,2018-12,Santa Clara County,388.0,736.0,50.0,55.99239061509195,1.0566
2093,2018-12,San Joaquin County,180.0,672.0,53.0,60.05072923272036,1.0992
2094,2018-12,Sacramento County,420.0,1348.0,51.0,62.65060240963856,1.1302
2095,2018-12,Siskiyou County,4.0,64.0,116.0,45.14901712111604,0.9411
2096,2018-12,Ventura County,76.0,632.0,64.0,59.353202282815474,1.0915
2097,2018-12,Mariposa County,0.0,32.0,85.0,,
2098,2018-12,Modoc County,0.0,4.0,157.0,,
2099,2018-12,San Luis Obispo County,32.0,348.0,72.0,60.68484464172479,1.108
2100,2018-12,Tehama County,16.0,88.0,74.0,82.68864933417882,1.4939
2101,2018-12,San Francisco County,240.0,160.0,57.0,93.02473050095116,1.9253
2102,2018-12,Placer County,104.0,564.0,65.0,87.76157260621433,1.6356
2103,2018-12,Marin County,12.0,60.0,71.0,91.88332276474318,1.813
2104,2018-12,Mono County,0.0,36.0,103.0,,
2105,2018-12,Tulare County,32.0,280.0,71.0,58.14838300570704,1.0831
2106,2018-12,San Bernardino County,628.0,2724.0,64.0,9.448319594166138,0.5191
2107,2018-12,Kings County,0.0,120.0,71.0,82.81547241597971,1.4994
2108,2018-12,San Diego County,136.0,1672.0,49.0,23.8427393785669,0.6905
2109,2018-12,Calaveras County,20.0,148.0,89.0,68.29422954977807,1.2099
2110,2018-12,Sonoma County,32.0,288.0,66.0,64.42612555485098,1.1524
2111,2018-12,San Benito County,8.0,44.0,59.0,87.88839568801522,1.6363
2112,2018-12,Monterey County,40.0,268.0,88.0,78.12301838934687,1.3943
2113,2018-12,Los Angeles County,1100.0,4448.0,53.0,30.754597336715285,0.7677
2114,2018-12,Madera County,16.0,204.0,66.0,39.94927076727964,0.8807
2115,2018-12,Solano County,60.0,288.0,53.0,77.29866835764109,1.3821
2116,2018-12,Alameda County,504.0,676.0,45.0,85.03487634749524,1.5519
2117,2018-12,Sierra County,0.0,12.0,158.0,,
2118,2018-12,Amador County,16.0,64.0,87.0,90.1712111604312,1.7489
2119,2018-12,Riverside County,636.0,3036.0,57.0,9.194673430564364,0.5141
2120,2018-12,San Mateo County,216.0,228.0,44.0,91.12238427393788,1.7797
2121,2018-12,Lake County,20.0,160.0,87.0,12.301838934686112,0.5605
2122,2018-12,Mendocino County,8.0,84.0,130.0,34.812935954343686,0.8162
2123,2018-12,Del Norte County,0.0,8.0,95.0,,
2124,2018-12,Stanislaus County,104.0,580.0,55.0,52.7584020291693,1.0215
2125,2018-12,Trinity County,0.0,12.0,165.0,,
2126,2018-12,Tuolumne County,8.0,164.0,99.0,51.23652504755866,1.0098
2127,2018-12,Santa Barbara County,24.0,236.0,83.0,47.93912492073558,0.9752
2128,2018-12,Butte County,168.0,148.0,27.0,99.36588459099556,2.8229
2129,2018-12,Merced County,80.0,284.0,61.0,31.769181991122387,0.7758
2130,2018-12,Shasta County,16.0,132.0,73.0,28.28154724159797,0.7375
2131,2018-12,El Dorado County,44.0,324.0,79.0,81.03994927076728,1.4586
2132,2018-12,Contra Costa County,392.0,768.0,52.0,84.71781864299302,1.5423
2133,2018-12,Imperial County,0.0,44.0,63.0,52.694990488268864,1.0214
2134,2018-12,Lassen County,0.0,20.0,117.0,,
2135,2018-12,Alpine County,0.0,16.0,192.0,,
2136,2018-12,Glenn County,16.0,24.0,46.0,,
2137,2018-12,Yuba County,48.0,152.0,72.0,95.18072289156626,2.0283
2138,2018-12,Inyo County,0.0,4.0,71.0,,
2139,2018-12,Nevada County,16.0,244.0,96.0,49.46100190234623,0.9949
2140,2018-12,Yolo County,24.0,156.0,54.0,93.53202282815472,1.9468
2141,2018-12,Kern County,48.0,584.0,67.0,35.7006975269499,0.8261
2142,2018-12,Humboldt County,0.0,64.0,99.0,58.33861762840837,1.0849
2143,2018-12,Orange County,388.0,2520.0,58.0,20.79898541534559,0.662
2144,2018-12,Napa County,4.0,68.0,75.0,80.08877615726063,1.4301
2145,2018-12,Colusa County,4.0,20.0,71.0,,
2146,2018-11,San Mateo County,292.0,332.0,33.0,77.74254914394419,1.3907
2147,2018-11,El Dorado County,52.0,484.0,68.0,79.58148383005708,1.4236
2148,2018-11,Sonoma County,36.0,548.0,54.0,58.40202916930881,1.0877
2149,2018-11,Sacramento County,428.0,2132.0,43.0,54.15345592897908,1.0401
2150,2018-11,Sierra County,0.0,0.0,142.0,,
2151,2018-11,Kern County,68.0,784.0,58.0,34.6861128725428,0.8149
2152,2018-11,Yolo County,20.0,180.0,49.0,89.60050729232721,1.7042
2153,2018-11,Tuolumne County,16.0,244.0,90.0,53.3291058972733,1.0331
2154,2018-11,San Joaquin County,184.0,1068.0,45.0,59.73367152821814,1.1013
2155,2018-11,Colusa County,0.0,20.0,62.0,,
2156,2018-11,Imperial County,8.0,52.0,63.0,53.83639822447685,1.0376
2157,2018-11,San Francisco County,324.0,280.0,38.0,72.16233354470513,1.2883
2158,2018-11,Mendocino County,8.0,148.0,119.0,36.08116677235257,0.8373
2159,2018-11,Stanislaus County,104.0,724.0,45.0,56.18262523779328,1.0679
2160,2018-11,Marin County,16.0,144.0,50.0,80.15218769816107,1.4333
2161,2018-11,Calaveras County,24.0,204.0,79.0,49.96829422954978,1.0
2162,2018-11,Lassen County,0.0,20.0,109.0,,
2163,2018-11,Sutter County,20.0,144.0,48.0,97.59036144578312,2.2301
2164,2018-11,Alameda County,660.0,908.0,35.0,71.5282181357007,1.2768
2165,2018-11,Modoc County,0.0,4.0,163.0,,
2166,2018-11,Los Angeles County,1208.0,6076.0,44.0,31.452124286620165,0.778
2167,2018-11,Siskiyou County,0.0,84.0,94.0,46.290424857324034,0.955
2168,2018-11,San Bernardino County,720.0,3500.0,54.0,9.892200380469246,0.531
2169,2018-11,Plumas County,0.0,36.0,138.0,,
2170,2018-11,Orange County,484.0,3884.0,47.0,19.657577679137603,0.6498
2171,2018-11,Tehama County,8.0,88.0,76.0,63.60177552314521,1.1437
2172,2018-11,Santa Clara County,524.0,1208.0,37.0,38.68103994927077,0.8722
2173,2018-11,Nevada County,8.0,268.0,89.0,44.13443246670894,0.9281
2174,2018-11,Kings County,4.0,140.0,55.0,84.08370323398859,1.5261
2175,2018-11,Humboldt County,4.0,140.0,96.0,54.9143944197844,1.0454
2176,2018-11,Ventura County,100.0,748.0,52.0,59.16296766011414,1.0957
2177,2018-11,Madera County,20.0,196.0,62.0,40.963855421686745,0.8988
2178,2018-11,Lake County,8.0,212.0,79.0,12.555485098287887,0.5672
2179,2018-11,Solano County,56.0,456.0,43.0,73.36715282181358,1.303
2180,2018-11,Fresno County,40.0,728.0,51.0,41.02726696258719,0.8989
2181,2018-11,Santa Cruz County,48.0,268.0,58.0,74.95244134432467,1.3334
2182,2018-11,Alpine County,0.0,4.0,166.0,,
2183,2018-11,Shasta County,4.0,192.0,66.0,28.0279010779962,0.7417
2184,2018-11,Del Norte County,0.0,16.0,84.0,,
2185,2018-11,Riverside County,632.0,4212.0,47.0,11.09701965757768,0.5474
2186,2018-11,San Benito County,12.0,68.0,48.0,89.22003804692454,1.6932
2187,2018-11,Napa County,8.0,100.0,72.0,69.24540266328472,1.2391
2188,2018-11,San Diego County,180.0,3444.0,40.0,21.813570069752693,0.677
2189,2018-11,Yuba County,16.0,136.0,64.0,93.7856689917565,1.9199
2190,2018-11,Trinity County,0.0,12.0,157.0,,
2191,2018-11,Merced County,68.0,332.0,50.0,35.82752060875079,0.8348
2192,2018-11,Tulare County,32.0,364.0,57.0,61.572606214331,1.1201
2193,2018-11,Placer County,104.0,828.0,56.0,78.7571337983513,1.4088
2194,2018-11,Butte County,68.0,180.0,58.0,98.41471147748892,2.3814
2195,2018-11,Inyo County,0.0,12.0,94.0,,
2196,2018-11,Glenn County,4.0,20.0,54.0,,
2197,2018-11,Monterey County,48.0,332.0,74.0,80.40583386176284,1.4411
2198,2018-11,Mariposa County,0.0,40.0,82.0,,
2199,2018-11,Santa Barbara County,28.0,448.0,72.0,50.41217501585289,1.0022
2200,2018-11,Amador County,8.0,96.0,85.0,89.53709575142676,1.7008
2201,2018-11,Contra Costa County,460.0,1172.0,39.0,74.31832593532023,1.3204
2202,2018-11,Mono County,0.0,28.0,109.0,,
2203,2018-11,San Luis Obispo County,32.0,480.0,66.0,68.48446417247939,1.2206
2204,2018-10,Santa Clara County,656.0,1204.0,30.0,38.42739378566899,0.8631
2205,2018-10,San Francisco County,380.0,316.0,28.0,69.30881420418517,1.2325
2206,2018-10,Riverside County,748.0,4460.0,46.0,11.857958148383004,0.5554
2207,2018-10,Sutter County,32.0,208.0,50.0,97.71718452758402,2.2814
2208,2018-10,Del Norte County,12.0,20.0,85.0,,
2209,2018-10,San Benito County,8.0,80.0,48.0,86.68357641090678,1.6081
2210,2018-10,Tulare County,20.0,412.0,54.0,62.39695624603678,1.1375
2211,2018-10,Modoc County,0.0,8.0,155.0,,
2212,2018-10,Amador County,20.0,124.0,82.0,86.93722257450857,1.6161
2213,2018-10,Madera County,16.0,272.0,68.0,43.43690551680406,0.934
2214,2018-10,Alameda County,788.0,1088.0,30.0,76.34749524413444,1.3596
2215,2018-10,Monterey County,48.0,404.0,65.0,84.21052631578947,1.5174
2216,2018-10,Contra Costa County,520.0,1348.0,35.0,74.06467977171846,1.3199
2217,2018-10,Calaveras County,28.0,264.0,76.0,46.16360177552315,0.9551
2218,2018-10,El Dorado County,68.0,600.0,63.0,84.14711477488903,1.5165
2219,2018-10,Marin County,16.0,260.0,39.0,81.29359543436905,1.4558
2220,2018-10,Orange County,496.0,4460.0,44.0,20.92580849714648,0.6754
2221,2018-10,Ventura County,108.0,1164.0,50.0,59.353202282815474,1.1066
2222,2018-10,Kings County,8.0,196.0,45.0,83.51299936588458,1.5035
2223,2018-10,Butte County,56.0,400.0,54.0,59.5434369055168,1.1087
2224,2018-10,Sonoma County,44.0,680.0,52.0,57.197209892200384,1.0852
2225,2018-10,Stanislaus County,176.0,832.0,42.0,56.37285986049461,1.0702
2226,2018-10,Tuolumne County,16.0,272.0,85.0,54.97780596068485,1.0541
2227,2018-10,Glenn County,4.0,32.0,57.0,,
2228,2018-10,Solano County,56.0,496.0,37.0,72.92327203551046,1.296
2229,2018-10,San Diego County,212.0,3712.0,36.0,23.08180088776157,0.7003
2230,2018-10,Shasta County,20.0,252.0,65.0,29.61318960050729,0.7581
2231,2018-10,Sierra County,0.0,12.0,132.0,,
2232,2018-10,San Mateo County,380.0,380.0,30.0,78.44007609384907,1.3994
2233,2018-10,Tehama County,4.0,192.0,75.0,55.67533291058973,1.0621
2234,2018-10,Santa Cruz County,64.0,372.0,52.0,78.69372225745086,1.4021
2235,2018-10,Fresno County,40.0,848.0,47.0,42.29549778059607,0.9149
2236,2018-10,Imperial County,8.0,64.0,64.0,50.60240963855421,1.0103
2237,2018-10,Trinity County,0.0,24.0,150.0,,
2238,2018-10,San Luis Obispo County,44.0,580.0,63.0,68.99175649968295,1.2292
2239,2018-10,Los Angeles County,1484.0,7100.0,40.0,31.008243500317057,0.7751
2240,2018-10,Lake County,8.0,260.0,79.0,19.27710843373494,0.6546
2241,2018-10,Kern County,72.0,976.0,53.0,34.62270133164236,0.8159
2242,2018-10,Inyo County,0.0,12.0,86.0,,
2243,2018-10,Yuba County,28.0,212.0,58.0,91.12238427393788,1.7858
2244,2018-10,Merced County,64.0,380.0,43.0,38.807863031071655,0.8667
2245,2018-10,Nevada County,24.0,404.0,80.0,45.02219403931515,0.9463
2246,2018-10,Mariposa County,0.0,40.0,83.0,,
2247,2018-10,Santa Barbara County,24.0,548.0,72.0,59.28979074191503,1.1061
2248,2018-10,Humboldt County,0.0,148.0,92.0,56.18262523779328,1.0682
2249,2018-10,Placer County,116.0,972.0,52.0,79.51807228915662,1.4238
2250,2018-10,Siskiyou County,0.0,100.0,84.0,56.75332910589728,1.0805
2251,2018-10,Mendocino County,4.0,156.0,114.0,39.94927076727964,0.8863
2252,2018-10,Lassen County,0.0,32.0,107.0,,
2253,2018-10,Napa County,8.0,164.0,69.0,74.88902980342422,1.3337
2254,2018-10,Plumas County,0.0,68.0,123.0,,
2255,2018-10,Yolo County,36.0,244.0,46.0,92.26379201014583,1.842
2256,2018-10,Mono County,0.0,8.0,104.0,,
2257,2018-10,Alpine County,0.0,12.0,149.0,,
2258,2018-10,San Joaquin County,264.0,1104.0,44.0,61.06531388712746,1.1228
2259,2018-10,Sacramento County,564.0,2464.0,40.0,50.91946734305643,1.0132
2260,2018-10,Colusa County,0.0,28.0,54.0,,
2261,2018-10,San Bernardino County,792.0,4048.0,51.0,10.906785034876346,0.5411
2262,2018-09,Napa County,16.0,160.0,65.0,71.27457197209893,1.2611
2263,2018-09,Santa Barbara County,48.0,552.0,67.0,50.60240963855421,1.0034
2264,2018-09,Ventura County,120.0,1252.0,45.0,58.02155992390615,1.0863
2265,2018-09,Mendocino County,8.0,176.0,113.0,35.63728598604946,0.8253
2266,2018-09,Alpine County,0.0,8.0,162.0,,
2267,2018-09,Inyo County,0.0,12.0,60.0,,
2268,2018-09,El Dorado County,80.0,576.0,65.0,76.98161065313887,1.3691
2269,2018-09,Sierra County,0.0,8.0,106.0,,
2270,2018-09,Glenn County,8.0,36.0,61.0,,
2271,2018-09,Colusa County,4.0,32.0,65.0,,
2272,2018-09,Sutter County,40.0,224.0,53.0,96.89283449587826,2.1794
